class,image_path,name,xmax,xmin,ymax,ymin,confidence
3,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,CLUTTER_SIDEWALK,609.786438,1.735450745,907.6983032,373.2473145,0.553266704
6,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,GARBAGE,527.7996216,428.1609497,411.6838074,313.7903137,0.470989347
6,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,GARBAGE,1661.491455,1587.574707,428.9649353,345.3586426,0.441951543
6,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,GARBAGE,413.0064697,349.3425903,406.0155029,322.8323669,0.403389901
3,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,CLUTTER_SIDEWALK,1495.984375,597.0898438,870.0021973,386.5040588,0.367751032
6,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,GARBAGE,747.6329956,688.850708,408.4248047,333.7838745,0.29849723
6,8cad3e6ebec980da90c42a9de0a5166c.jpg,GARBAGE,1698.375,1614.867188,493.8803101,394.9588623,0.624067605
8,8cad3e6ebec980da90c42a9de0a5166c.jpg,POTHOLES,938.6577148,821.2098389,773.6273193,454.5910034,0.541890979
8,8cad3e6ebec980da90c42a9de0a5166c.jpg,POTHOLES,912.2915039,738.9181519,1060.205322,615.3344727,0.474200666
6,92b7e62144d5175c859bfda4d388b6db.jpg,GARBAGE,1407.800171,1288.947998,390.8179321,274.4456787,0.443234831
6,92b7e62144d5175c859bfda4d388b6db.jpg,GARBAGE,1312.100098,1164.661621,404.908905,281.9290771,0.365975469
6,92b7e62144d5175c859bfda4d388b6db.jpg,GARBAGE,685.21521,549.3492432,471.5510864,299.9683838,0.362968892
4,92fde8fdd621998d33ec5688a29dee6f.jpg,CONSTRUCTION_ROAD,1739.709595,1432.784302,427.9078369,204.2913666,0.756093979
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,1066.61084,787.8187866,397.0507202,217.6052856,0.693282068
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,805.914917,587.1452637,423.1234741,249.9619904,0.574278653
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,1285.268921,974.1688843,401.684967,224.2964172,0.440118104
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,1512.105225,1242.095093,388.5360107,202.1289063,0.413818926
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,1735.194336,1429.322998,423.0947876,204.5283051,0.358928323
9,92fde8fdd621998d33ec5688a29dee6f.jpg,SAND_ON_ROAD,678.4828491,0.027557373,878.5665894,0,0.331262082
6,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,207.9968719,26.68440628,594.666626,431.0059204,0.782513082
6,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,1270.468384,1148.249512,627.3280029,500.1122131,0.7573722
6,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,994.6650391,874.8912354,776.3538818,632.8001099,0.625265896
6,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,1133.590942,1036.574219,581.1582031,479.0123901,0.536994696
6,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,1173.71167,1096.918335,513.7041016,416.4077148,0.274083108
6,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,1500.422363,1374.324463,580.8826904,461.0283508,0.858787477
6,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,1381.950928,1265.012695,558.057373,438.6775818,0.684196711
6,93ba191f0efe9d01b74b76b26b63f530.jpg,GARBAGE,247.2095337,53.33656311,893.5610352,705.4171753,0.868200958
6,946557d796dd205a63e5c19262616a49.jpg,GARBAGE,751.5441895,658.2709351,391.306366,280.7337341,0.886051416
3,946557d796dd205a63e5c19262616a49.jpg,CLUTTER_SIDEWALK,1368.642334,545.6777344,700.8339844,386.4744873,0.719740272
3,946557d796dd205a63e5c19262616a49.jpg,CLUTTER_SIDEWALK,1859.69751,1058.94519,719.9772949,407.2721558,0.592205226
3,946557d796dd205a63e5c19262616a49.jpg,CLUTTER_SIDEWALK,783.861145,2.662765503,689.5987549,392.546875,0.36576283
3,93bde74fdd41477b566d6d7ddea62619.jpg,CLUTTER_SIDEWALK,1912.772217,862.0317993,834.4295654,373.9713135,0.84552753
3,93bde74fdd41477b566d6d7ddea62619.jpg,CLUTTER_SIDEWALK,911.4307251,6.825622559,678.906311,365.0990601,0.62935096
6,93bde74fdd41477b566d6d7ddea62619.jpg,GARBAGE,57.12994766,0,514.102356,397.571167,0.459239691
6,93bde74fdd41477b566d6d7ddea62619.jpg,GARBAGE,1119.271118,911.3201904,611.9177246,427.0256958,0.325806558
6,893264695e7ae98e5c24640fec730207.jpg,GARBAGE,676.6769409,478.2752686,664.8219604,441.8690796,0.473118067
6,893264695e7ae98e5c24640fec730207.jpg,GARBAGE,252.0849609,164.1543884,769.9718018,681.7393188,0.256066889
7,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,1527.208374,1333.108521,577.0587158,430.3089294,0.873752892
7,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,1598.195801,1538.816895,547.1997681,459.5115356,0.819123566
7,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,1334.973267,1190.932617,572.7921753,442.5365295,0.798007131
7,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,1251.888672,1171.320679,548.50177,447.2902222,0.416030675
7,944aa7dd95f42a1510e67449621a39b7.jpg,GRAFFITI,1920,1861.125,580.5939941,369.0908203,0.283412427
8,90f3ac840926666bf3a560f59fb09807.jpg,POTHOLES,1248.739258,722.2677002,1080,532.4888306,0.707957923
3,90f3ac840926666bf3a560f59fb09807.jpg,CLUTTER_SIDEWALK,634.269165,409.6054077,640.730957,456.743103,0.435932815
3,90f3ac840926666bf3a560f59fb09807.jpg,CLUTTER_SIDEWALK,579.9849854,170.7273254,701.3431396,444.8287354,0.271838933
6,88622364b610cea45d5cc41631d1cf2b.jpg,GARBAGE,1357.727295,1215.892822,671.0508423,528.6274414,0.857702374
6,88622364b610cea45d5cc41631d1cf2b.jpg,GARBAGE,1331.810059,1209.202026,792.2353516,679.6610718,0.787100017
6,88622364b610cea45d5cc41631d1cf2b.jpg,GARBAGE,1206.841797,1085.959595,657.6636353,523.9537964,0.770655036
6,88622364b610cea45d5cc41631d1cf2b.jpg,GARBAGE,1461.610718,1354.845215,708.7608643,589.3922119,0.756063879
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1019.082458,907.3595581,647.1601563,522.0863647,0.749977589
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1407.026855,1316.673706,610.6159668,517.888916,0.695039392
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,837.5289307,770.7171631,665.7564087,570.4661255,0.673410833
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1170.82373,1069.436768,633.2305908,529.8318481,0.581532419
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1347.434814,1268.331543,621.4834595,527.1555786,0.448060036
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1541.136108,1476.125244,606.3840942,529.6193237,0.425603807
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1464.184082,1380.224365,600.571106,512.6079712,0.421554923
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1257.849487,1158.080811,633.123291,517.8206787,0.388641715
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,1509.581055,1452.5,561.7570801,493.3276062,0.288285643
6,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,753.1859131,638.1610718,613.1555786,475.9854126,0.272424638
6,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,GARBAGE,1494.928589,1382.276855,462.4856567,349.4014282,0.84297663
6,92d7fc644c68f6d9b40b43ba7c7341e0.jpg,GARBAGE,1551.820557,1467.699341,477.5467529,376.208313,0.320987433
3,935631c777b457b18fbd71d77ae4c17d.jpg,CLUTTER_SIDEWALK,1001.063416,254.1884766,576.239502,411.8275452,0.880143106
3,935631c777b457b18fbd71d77ae4c17d.jpg,CLUTTER_SIDEWALK,1730.938721,1093.921631,568.4701538,390.5681763,0.867861211
3,935631c777b457b18fbd71d77ae4c17d.jpg,CLUTTER_SIDEWALK,316.8012695,0.206359863,578.1322021,433.7366333,0.86496681
6,935631c777b457b18fbd71d77ae4c17d.jpg,GARBAGE,647.2167969,565.201355,407.0992432,321.0721741,0.643428147
7,87f2e36c8bcd3472b0eb6f71a468f068.jpg,GRAFFITI,225.0441742,105.6497803,457.2496948,358.8597107,0.44591254
6,87f2e36c8bcd3472b0eb6f71a468f068.jpg,GARBAGE,796.2352295,707.1555176,689.2631836,579.0061035,0.270689964
3,8ed0642021aed6ea8105338ea736d10e.jpg,CLUTTER_SIDEWALK,1919.748779,1334.289917,717.2126465,394.7641296,0.848315537
3,8ed0642021aed6ea8105338ea736d10e.jpg,CLUTTER_SIDEWALK,1586.464844,994.2097778,740.1318359,403.0802307,0.615132928
6,8ed0642021aed6ea8105338ea736d10e.jpg,GARBAGE,617.239624,541.8762207,622.3668823,506.4258728,0.339079946
0,8be32e879f3e2370fc52a2b0e72c74cc.jpg,BAD_BILLBOARD,1616.154541,1484.786621,360.0274658,245.3856812,0.400243759
6,8f93ded5771ccfb2e13548e483ba0b81.jpg,GARBAGE,1920,1809.364258,915.5281982,742.7242432,0.815123796
6,8f93ded5771ccfb2e13548e483ba0b81.jpg,GARBAGE,1458.915161,1368.845581,667.1252441,558.4377441,0.773329437
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,811.5192871,647.1382446,458.9692993,324.0646973,0.759135783
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,903.1170654,747.2880859,457.8116455,336.9152527,0.653517902
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,644.7980957,213.6139221,554.3640137,296.3893433,0.824486494
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,964.0997314,497.1928711,534.0045776,264.4846802,0.669238567
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1727.586548,1210.062866,739.2821045,179.2053528,0.630759597
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,382.1143799,2.472301483,643.3081055,320.9378967,0.571479201
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1920,1489.854736,847.4881592,137.3914185,0.259382635
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,545.1092529,418.2006836,634.2805176,490.9792786,0.821712613
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,1395.305786,1285.143677,614.074707,485.9480591,0.621979713
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,883.9675293,778.2523193,617.3305664,487.2008057,0.546502888
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,619.5795898,512.8140869,618.6563721,476.8962708,0.538552463
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,1142.382446,1043.532104,632.2342529,495.617157,0.316771448
6,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,1063.811157,916.5953369,620.0266113,465.921936,0.266119063
6,93fa0f557da40fa8d4e7db89401fe91a.jpg,GARBAGE,395.3045044,240.5041809,550.1489258,377.6226196,0.855535805
6,93fa0f557da40fa8d4e7db89401fe91a.jpg,GARBAGE,309.6297913,161.3629913,526.8875732,347.7261963,0.674590826
6,93fa0f557da40fa8d4e7db89401fe91a.jpg,GARBAGE,277.8695679,142.8730316,639.8751221,509.223999,0.63297832
6,93fa0f557da40fa8d4e7db89401fe91a.jpg,GARBAGE,172.7784424,30.16278076,627.8344727,464.5643311,0.418010741
6,8d421dd597e5ed80ee0ebf62a93da658.jpg,GARBAGE,875.2009277,787.4245605,592.6663818,500.2260132,0.499856383
6,8d421dd597e5ed80ee0ebf62a93da658.jpg,GARBAGE,630.6629028,566.7312622,494.327179,424.7609253,0.328238606
6,8a330d1b513b3509553a1e6f159f8ea3.jpg,GARBAGE,566.9406128,463.2391968,564.2103271,437.2421265,0.862907469
6,8a330d1b513b3509553a1e6f159f8ea3.jpg,GARBAGE,861.9420776,778.2150879,480.6349182,401.0365906,0.65172106
10,8f2ae4df2f06c1134e3d880c6006911c.jpg,UNKEPT_FACADE,149.1240845,0,378.9657593,278.7874146,0.863947749
6,8f2ae4df2f06c1134e3d880c6006911c.jpg,GARBAGE,925.6217041,780.7457275,359.1202393,255.7392883,0.658037424
10,8f2ae4df2f06c1134e3d880c6006911c.jpg,UNKEPT_FACADE,452.4024658,286.0380249,383.2000122,285.1161804,0.644036114
7,8f2ae4df2f06c1134e3d880c6006911c.jpg,GRAFFITI,933.8355713,771.6519775,364.0581665,253.6638336,0.474916279
10,8f2ae4df2f06c1134e3d880c6006911c.jpg,UNKEPT_FACADE,296.6235962,104.4872589,386.6755981,275.4330444,0.323055476
6,8ffed9d1452ce339e73dab5cce6d5901.jpg,GARBAGE,1726.658936,1615.105225,961.510437,825.2426147,0.887603343
3,8ffed9d1452ce339e73dab5cce6d5901.jpg,CLUTTER_SIDEWALK,1277.561523,811.6442871,780.3413086,562.6271973,0.796223581
3,8ffed9d1452ce339e73dab5cce6d5901.jpg,CLUTTER_SIDEWALK,779.9624634,431.4187012,782.4411621,570.8812256,0.739160597
3,8ffed9d1452ce339e73dab5cce6d5901.jpg,CLUTTER_SIDEWALK,976.4910889,646.1141357,773.9892578,569.9242554,0.69543314
6,8ffed9d1452ce339e73dab5cce6d5901.jpg,GARBAGE,1246.980347,1126.664673,741.4007568,625.3049316,0.508874536
0,8963f06222cf749e434d0d873cd01470.jpg,BAD_BILLBOARD,1895.331299,498.9577332,865.2702637,0,0.908038139
6,905868e6713beb4e8564c706c895d875.jpg,GARBAGE,1574.77124,1417.351074,472.7865601,299.428772,0.841347635
3,905868e6713beb4e8564c706c895d875.jpg,CLUTTER_SIDEWALK,601.0983887,13.41590881,577.5401611,350.3591919,0.734219909
3,905868e6713beb4e8564c706c895d875.jpg,CLUTTER_SIDEWALK,854.6190186,677.3761597,419.0256958,328.1506042,0.690179348
3,905868e6713beb4e8564c706c895d875.jpg,CLUTTER_SIDEWALK,786.5306396,514.958374,453.6470947,326.307312,0.609172344
6,905868e6713beb4e8564c706c895d875.jpg,GARBAGE,308.2939453,204.5838318,524.7272949,425.2459717,0.606722236
4,9212be0b20de96dc764d5e3e966bfd44.jpg,CONSTRUCTION_ROAD,801.9896851,636.0042114,489.1137085,347.4957581,0.339396298
10,901209d8aab9ccb3e71d302ce4a56d63.jpg,UNKEPT_FACADE,482.5735474,3.124397278,503.675354,218.8003235,0.877078533
7,901209d8aab9ccb3e71d302ce4a56d63.jpg,GRAFFITI,1516.769043,878.4307251,462.3054199,161.8822632,0.850599706
10,901209d8aab9ccb3e71d302ce4a56d63.jpg,UNKEPT_FACADE,990.9023438,537.2485352,527.8284912,261.8443604,0.841081381
10,901209d8aab9ccb3e71d302ce4a56d63.jpg,UNKEPT_FACADE,700.1050415,347.4548035,500.7838745,317.9071045,0.776809573
7,901209d8aab9ccb3e71d302ce4a56d63.jpg,GRAFFITI,806.0205078,331.8899536,387.7598877,156.3367767,0.755789638
10,901209d8aab9ccb3e71d302ce4a56d63.jpg,UNKEPT_FACADE,1917.513794,1579.359741,576.199585,322.5037537,0.690680087
4,8aa96430c8ccdbfeaacfe7b9d73ac413.jpg,CONSTRUCTION_ROAD,1392.789917,740.5297852,552.2687988,282.9995728,0.905175626
7,8fcf3f10c88e59cb5a9a4863aba07f50.jpg,GRAFFITI,1877.226929,1610.331665,474.0805054,198.5100403,0.877598286
6,8fcf3f10c88e59cb5a9a4863aba07f50.jpg,GARBAGE,1530.34082,1415.612793,650.9085693,542.1094971,0.588539183
8,8fcf3f10c88e59cb5a9a4863aba07f50.jpg,POTHOLES,682.6137085,398.1821594,959.5391846,635.8624268,0.324260533
3,921626381d84098e1d3783a08872f0fd.jpg,CLUTTER_SIDEWALK,1242.659912,0.558837891,1079.136597,411.9222107,0.783460557
6,921626381d84098e1d3783a08872f0fd.jpg,GARBAGE,1920,1730.748291,860.9075928,606.5582275,0.541122615
3,921626381d84098e1d3783a08872f0fd.jpg,CLUTTER_SIDEWALK,1920,857.796936,1080,398.7298279,0.404303998
6,921626381d84098e1d3783a08872f0fd.jpg,GARBAGE,1583.07605,1475.561768,989.4361572,838.418457,0.257630706
4,92244ca6bedc890411215db52f6f0a07.jpg,CONSTRUCTION_ROAD,1920,993.586853,1080,348.5975952,0.719572663
6,92244ca6bedc890411215db52f6f0a07.jpg,GARBAGE,308.1529541,219.4316711,602.9760742,507.8442383,0.423496544
6,92244ca6bedc890411215db52f6f0a07.jpg,GARBAGE,370.4653015,144.9737091,1080,937.5836182,0.284900248
6,92244ca6bedc890411215db52f6f0a07.jpg,GARBAGE,1698.094727,1572.772217,386.0990295,230.9552307,0.269052625
3,8b36f3358feb3a0ba54c337355f586e4.jpg,CLUTTER_SIDEWALK,732.9647217,0,654.4321289,335.5056152,0.888094306
3,8b36f3358feb3a0ba54c337355f586e4.jpg,CLUTTER_SIDEWALK,1094.901123,489.0103149,669.3233643,391.3626709,0.872625649
3,8b36f3358feb3a0ba54c337355f586e4.jpg,CLUTTER_SIDEWALK,1385.833618,844.0632324,707.3423462,416.0130005,0.623342276
3,8b36f3358feb3a0ba54c337355f586e4.jpg,CLUTTER_SIDEWALK,1858.612427,1158.140503,750.5142822,436.7070007,0.377506196
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,390.072876,292.4788208,707.0239868,607.6464233,0.815951824
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1369.664551,1238.44043,606.3847656,498.9953003,0.708266973
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1271.694824,1136.338989,607.7236328,474.7191772,0.672564328
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1080.869629,976.5673828,549.9935303,443.6088867,0.64631021
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1129.903076,1021.301392,595.6106567,480.3349609,0.592459381
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1701.304932,1555.029297,579.8170166,446.3434753,0.510855377
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1896.884766,1738.144409,606.9405518,448.7122192,0.397988975
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,944.0848389,799.8643799,568.9761353,419.5706787,0.365356535
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,734.9962769,617.6820679,572.7514038,453.4518433,0.337150395
6,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,1794.764404,1668.960449,577.4283447,447.7318115,0.329400361
0,8cdbc3428f655b508a4c6b452a1c351b.jpg,BAD_BILLBOARD,405.719696,313.9786987,383.2312317,267.9846497,0.685719788
0,8cdbc3428f655b508a4c6b452a1c351b.jpg,BAD_BILLBOARD,426.5595093,359.0779419,380.0426025,276.2164917,0.658034623
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,715.1311035,583.453064,471.2541504,314.5982666,0.77154547
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,747.6657715,636.9552612,762.3951416,620.6399536,0.744086742
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,688.1184692,612.6867065,698.7907715,609.6187744,0.725551069
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,1078.522095,981.7369385,473.6554871,358.947052,0.590164483
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,692.8200684,552.5921631,611.0249023,450.4393616,0.466940999
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,803.6764526,659.2954102,466.1844177,319.4729919,0.462817311
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,885.0206299,766.6085205,476.4090576,332.2521362,0.410048902
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,620.0255737,430.2802124,610.9832764,425.4504395,0.364997387
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,799.7636719,610.8896484,660.40802,461.5117188,0.290584117
6,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,819.1789551,731.6188965,469.0480042,338.4982605,0.280287355
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1431.366211,1031.142334,614.236084,320.8711853,0.876923561
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1652.26123,1267.120117,606.6049194,320.2513428,0.845688999
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,513.6712646,30.26364899,603.9726563,324.9375916,0.407886386
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1917.597168,1535.97998,611.2679443,322.5252991,0.345036298
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,1096.893433,561.0565186,627.6776733,312.7653809,0.327847123
4,89ac50a6e1bd88a78002eebc49522821.jpg,CONSTRUCTION_ROAD,750.9200439,291.9205627,616.6685791,311.8664551,0.319100261
9,901f2cc758f280dab3a2235b35d542c9.jpg,SAND_ON_ROAD,1162.998169,1034.182861,522.7070923,420.5762939,0.34303394
4,8ea48161d7be0eff219126e493f5d5ca.jpg,CONSTRUCTION_ROAD,1375.52832,738.1204834,556.8564453,282.6470337,0.908113062
3,883bcd7ec083fbd77d9abe2c32b51743.jpg,CLUTTER_SIDEWALK,363.9026489,0.928333282,535.3204346,312.9935913,0.874025941
3,883bcd7ec083fbd77d9abe2c32b51743.jpg,CLUTTER_SIDEWALK,1899.98877,1362.634521,518.0442505,306.5093384,0.845147371
3,883bcd7ec083fbd77d9abe2c32b51743.jpg,CLUTTER_SIDEWALK,922.4720459,359.2085571,512.3583374,335.0799561,0.838227391
3,883bcd7ec083fbd77d9abe2c32b51743.jpg,CLUTTER_SIDEWALK,1501.731201,861.7406006,529.7476196,307.0024414,0.778093934
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,1622.468506,1472.457397,463.9732361,265.6075745,0.895019472
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,790.192627,674.0320435,510.795105,393.84552,0.684184313
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,689.1586304,602.0980225,490.9069214,397.4213867,0.673113406
3,8a61e5171c0de9f9d3d33f646018ff5b.jpg,CLUTTER_SIDEWALK,907.34729,486.6720886,479.5370178,327.4843445,0.651834726
3,8a61e5171c0de9f9d3d33f646018ff5b.jpg,CLUTTER_SIDEWALK,705.0349121,0,705.3148193,337.3171692,0.588209391
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,677.0048218,599.3167725,426.0259094,350.2415771,0.485375881
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,751.6361694,654.0057373,438.4680786,333.7116089,0.482182831
6,8a61e5171c0de9f9d3d33f646018ff5b.jpg,GARBAGE,837.9272461,765.2953491,464.1759033,373.4334106,0.419312775
9,8a61e5171c0de9f9d3d33f646018ff5b.jpg,SAND_ON_ROAD,1322.769165,1117.7229,434.0956421,258.8843079,0.408449799
0,8f53092ef5efae8beeb1a28ff2da2384.jpg,BAD_BILLBOARD,1918.865112,1632.175415,411.7044983,65.39927673,0.74543649
6,980ce7bc117316215c68669cb153bc03.jpg,GARBAGE,1261.372803,1154.236694,684.6491089,543.9967041,0.882243216
0,9c7ccb7965f0ae3741919c3c001eec79.jpg,BAD_BILLBOARD,1377.372559,1236.324707,375.7802734,250.6585083,0.881644607
0,9c7ccb7965f0ae3741919c3c001eec79.jpg,BAD_BILLBOARD,1291.416016,1217.674683,384.8178101,283.466217,0.565781832
6,95f665cddaff1c44880954a8ecc9f74e.jpg,GARBAGE,149.6275787,51.63362503,653.5697021,543.175293,0.807174563
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,863.0252686,619.3308105,549.7329712,258.7128601,0.878816426
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,731.3074951,403.8696899,629.3651123,212.8180542,0.816946745
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,1378.339355,1164.672852,528.6655273,346.5241089,0.644190907
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,1210.726807,1059.807495,489.5406494,336.1888123,0.613586664
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,546.6567383,0,772.5953979,91.6227951,0.400269121
4,a35cb0606bd86246d8ad895500b91ab5.jpg,CONSTRUCTION_ROAD,1650.502686,1262.726929,609.3689575,297.3223877,0.287180662
6,a0de100056b3ee8efef6df1681a9a9e8.jpg,GARBAGE,1750.221924,1672.697998,496.1774902,400.3380127,0.737614393
6,a0de100056b3ee8efef6df1681a9a9e8.jpg,GARBAGE,1890.627441,1795.41626,514.9436035,404.6238403,0.733774424
6,a0de100056b3ee8efef6df1681a9a9e8.jpg,GARBAGE,1626.583008,1546.906494,499.2064819,406.2756958,0.535228133
6,a0de100056b3ee8efef6df1681a9a9e8.jpg,GARBAGE,1920,1861.775757,517.5418701,416.9863586,0.382145047
9,a25e623ffe18e3b5b148418ce9f8afcf.jpg,SAND_ON_ROAD,1536.969727,1277.150024,343.7603149,176.4460754,0.38993901
9,a25e623ffe18e3b5b148418ce9f8afcf.jpg,SAND_ON_ROAD,1630.242554,1468.974609,322.9152832,184.0270844,0.282261968
6,a40b934ebb8177ae2fe7bdca93911fd7.jpg,GARBAGE,1226.509644,1153.608887,497.1063232,404.4941406,0.72314769
6,a40b934ebb8177ae2fe7bdca93911fd7.jpg,GARBAGE,511.4327393,441.0177002,546.7955322,457.0945129,0.608270049
4,a40b934ebb8177ae2fe7bdca93911fd7.jpg,CONSTRUCTION_ROAD,916.3855591,646.8314819,381.9515991,258.9635925,0.578686237
4,970ae101fc13743cd3926eaf01b72d52.jpg,CONSTRUCTION_ROAD,681.3250122,412.5282898,509.0120544,276.6762085,0.701633692
4,970ae101fc13743cd3926eaf01b72d52.jpg,CONSTRUCTION_ROAD,782.4812622,570.5517578,469.8751221,298.6122742,0.690247655
4,970ae101fc13743cd3926eaf01b72d52.jpg,CONSTRUCTION_ROAD,836.982605,689.1108398,440.180481,312.1661377,0.542773724
4,970ae101fc13743cd3926eaf01b72d52.jpg,CONSTRUCTION_ROAD,275.5238037,1.208450317,643.69104,190.2761536,0.314755738
4,970ae101fc13743cd3926eaf01b72d52.jpg,CONSTRUCTION_ROAD,540.0007324,27.49692535,608.4051514,219.1231689,0.280572712
